You get the sense that the people there care about their restaurant and about your experience and that is very nice.;service;positive
After reading the posts, I was always skeptical to go to The Minnow, despite living in Park Slope.;anecdotes/miscellaneous;neutral
We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.;food;neutral
They brought glasses and the bottle, and just left the bottle at our table.;service;negative
We didn't even see a menu, as our waiter described both the specials and the main dishes.;service;positive
Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.;service;positive
Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.;food;positive
But on a lazy Saturday night, we ended up going.;anecdotes/miscellaneous;neutral
Because we didn't have a reservation, we could only sit in the back garden, but it was great, secluded and perfect in nice weather.;ambience;positive
Have the iced tea.;food;positive
The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.;service;conflict
The pizza was great.;food;positive
And it was quick which is very important.;service;positive
This food is asian-air fusion.;food;neutral
My wife and I always enjoy the young, not always well trained but nevertheless friendly, staff, all of whom have a story.;service;conflict
Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.;food;positive
Leon is an East Village gem: casual but hip, with well prepared basic French bistro fare, good specials, a warm and lively atmosphere.;ambience;positive
Our teenage kids love it, too.;anecdotes/miscellaneous;positive
Have been dozens of times and never failed to enjoy the experience.;anecdotes/miscellaneous;positive
Decent wine at reasonable prices.;food;positive
Decent wine at reasonable prices.;price;positive
We live in New Jersey and whenever we go into New York City we buy bagels to eat hot and then to freeze (they told me that if I call in the order, they'd bring it out to the car so I wouldn't have to look for parking).;service;positive
The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.;food;positive
The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.;service;positive
The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.;price;conflict
This place is cool enough to be in the East Village, but French enough to make you feel like you could be in a bistro in a back alley in Paris.;ambience;positive
- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.;food;positive
- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but I thought a bit overpriced.;price;negative
It was good, but was not what I thought it would be.;anecdotes/miscellaneous;conflict
- the bread at the beginning is super tasty and makes you want more - the pizza is delicious and comes in personal sizes, however be warned that the Peter's Favourite pizza with prosciutto and baby arugula is actually a margarite pizza with cold prosciutto and baby arugula on top, like a salad.;food;positive
brick oven gallery is My pick for best pizza restaurant anywhere.;anecdotes/miscellaneous;positive
The pizza is the best if you like thin crusted pizza.;food;positive
I never had anything I didn't like here.;anecdotes/miscellaneous;positive
Waitstaff are very friendly.;service;positive
Love YUKA.;anecdotes/miscellaneous;positive
I would say that all was fine and tasty but the heaviness on my stomach someting that i can't not mention or undermine.;food;conflict
Food is excellent.;food;positive
Fish is so very fresh.;food;positive
LLOOVVE THIS PLACE.;anecdotes/miscellaneous;positive
I have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.;food;conflict
Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.;food;negative
This time, I prefer not to go into detail.;anecdotes/miscellaneous;neutral
I seriously doubt I will ever dine at Jimmy's Bronx, or for that matter, Jimmy's Uptown, again.;anecdotes/miscellaneous;negative
I've never felt more unwelcome than last month at Jimmy's Bronx Cafe.;anecdotes/miscellaneous;negative
I try my best to give an accurate description of any establishment visited.;anecdotes/miscellaneous;neutral
